cumulative_rewards,euclidian_distance,regret,time_spent
585.0,0.109375,248.333333333,1.28925013542
270.0,0.890625,563.333333333,1.38195610046
360.0,0.0859375,473.333333333,1.16045713425
513.0,0.0234375,320.333333333,1.13910508156
69.0,0.09375,764.333333333,1.3502600193
717.0,0.024063752505,116.333333333,1.63212108612
88.0,0.796875,745.333333333,1.70052695274
385.0,0.9921875,448.333333333,1.02838301659
441.0,0.453125,392.333333333,1.10257911682
493.0,0.0234375,340.333333333,1.08971309662
64.0,0.484375,769.333333333,1.10800218582
597.0,0.046875,236.333333333,1.10766291618
709.0,0.204628006012,124.333333333,1.1721470356
678.0,0.0858279058116,155.333333333,1.18977022171
612.0,0.1015625,221.333333333,1.09385204315
707.0,0.0581945140281,126.333333333,1.10098791122
704.0,0.70187249499,129.333333333,1.20608901978
246.0,0.296875,587.333333333,1.21908092499
464.0,0.02734375,369.333333333,0.990612983704
591.0,0.0078125,242.333333333,1.07944512367
207.0,0.015625,626.333333333,1.13394713402
514.0,0.0390625,319.333333333,1.09950995445
262.0,0.2578125,571.333333333,1.06554603577
309.0,0.984375,524.333333333,1.20485401154
616.0,0.296875,217.333333333,1.16693902016
401.0,0.703125,432.333333333,1.14850783348
401.0,0.671875,432.333333333,1.146089077
568.0,0.00921373997996,265.333333333,1.0477540493
590.0,0.0237193136273,243.333333333,1.07726883888
704.0,0.152320265531,129.333333333,1.09116506577
711.0,0.126158567134,122.333333333,1.10580420494
249.0,0.015625,584.333333333,1.15434098244
728.0,0.0196956412826,105.333333333,1.11584305763
320.0,0.5078125,513.333333333,1.11073899269
590.0,0.4140625,243.333333333,1.01200699806
256.0,0.9921875,577.333333333,0.992384910583
605.0,0.5390625,228.333333333,1.2206890583
322.0,0.703125,511.333333333,1.11196398735
781.0,0.0508360470942,52.3333333333,1.02993202209
440.0,0.9765625,393.333333333,1.15094399452
596.0,0.1953125,237.333333333,1.27050995827
597.0,0.0130025676353,236.333333333,1.04544878006
329.0,0.296875,504.333333333,1.18320298195
306.0,0.359375,527.333333333,1.13207006454
546.0,0.265625,287.333333333,1.1343870163
572.0,0.0546875,261.333333333,1.22755002975
624.0,0.296671467936,209.333333333,1.16650295258
519.0,0.0234375,314.333333333,1.07948303223
310.0,0.953125,523.333333333,1.07976484299
359.0,0.9921875,474.333333333,1.14185285568
618.0,0.0234375,215.333333333,1.12842297554
668.0,0.359375,165.333333333,1.08506703377
773.0,0.0346004509018,60.3333333333,1.11930990219
806.0,0.414610470942,27.3333333333,1.17000102997
761.0,0.855742735471,72.3333333333,1.08932209015
640.0,3.13126252506e-05,193.333333333,1.23551988602
322.0,0.296875,511.333333333,1.03156900406
406.0,0.546875,427.333333333,1.11255192757
738.0,0.0150613727455,95.3333333333,1.16414499283
678.0,0.117093562124,155.333333333,1.01066589355
460.0,0.735361347695,373.333333333,1.07004308701
78.0,0.984375,755.333333333,1.14291787148
811.0,0.0423659819639,22.3333333333,1.06287884712
592.0,0.734375,241.333333333,1.04802489281
137.0,0.453125,696.333333333,1.2218170166
484.0,0.484375,349.333333333,1.04314184189
591.0,0.0234375,242.333333333,1.09905195236
768.0,0.0134331162325,65.3333333333,1.08336091042
613.0,0.234375,220.333333333,1.0319018364
680.0,0.890625,153.333333333,1.19795584679
511.0,0.0390625,322.333333333,1.15558600426
526.0,0.741576903808,307.333333333,1.24914908409
527.0,0.796875,306.333333333,1.1780769825
534.0,0.0546875,299.333333333,1.02979588509
434.0,0.8828125,399.333333333,1.14268302917
570.0,0.328125,263.333333333,1.15724086761
814.0,0.609375,19.3333333333,1.13043689728
701.0,0.0738508266533,132.333333333,1.05106306076
584.0,0.0703125,249.333333333,1.03471708298
150.0,0.890625,683.333333333,1.07782697678
172.0,0.265625,661.333333333,1.07479310036
224.0,0.796875,609.333333333,1.10911011696
653.0,0.114431988978,180.333333333,0.969594955444
313.0,0.203125,520.333333333,1.20494914055
200.0,0.0378413076152,633.333333333,1.1557290554
321.0,0.859375,512.333333333,1.1612341404
685.0,0.03780999499,148.333333333,1.05194711685
737.0,0.359375,96.3333333333,1.11267113686
612.0,0.0078125,221.333333333,1.06018400192
280.0,0.703125,553.333333333,1.14386892319
625.0,0.421875,208.333333333,1.43536114693
29.0,0.015625,804.333333333,1.23084592819
401.0,0.622588927856,432.333333333,1.2154519558
622.0,0.2109375,211.333333333,1.01595902443
510.0,0.0420528557114,323.333333333,1.04155898094
601.0,0.0546875,232.333333333,1.03671598434
636.0,0.0170810370741,197.333333333,1.05519199371
333.0,0.734375,500.333333333,1.13837099075
114.0,0.296875,719.333333333,1.15032196045
535.0,0.7734375,298.333333333,1.23492884636
34.0,0.671875,799.333333333,1.231580019
30.0,0.59375,803.333333333,1.15701508522
680.0,0.171875,153.333333333,1.09719896317
572.0,0.0390625,261.333333333,1.04644703865
544.0,0.265625,289.333333333,1.16833114624
547.0,0.27734375,286.333333333,1.12874984741
540.0,0.1640625,293.333333333,1.11233782768
603.0,0.0470159068136,230.333333333,1.00000190735
178.0,0.046875,655.333333333,1.02638912201
314.0,0.0078125,519.333333333,1.08181810379
792.0,0.0153118737475,41.3333333333,1.16202402115
563.0,0.023813251503,270.333333333,1.03682494164
278.0,0.0078125,555.333333333,1.0340089798
322.0,0.109375,511.333333333,1.03522992134
381.0,0.9140625,452.333333333,1.13513493538
105.0,0.515625,728.333333333,1.2031109333
237.0,0.796875,596.333333333,1.06620883942
598.0,0.0234375,235.333333333,1.08241915703
702.0,0.0704220941884,131.333333333,1.08175706863
608.0,0.1953125,225.333333333,1.11242508888
232.0,0.671875,601.333333333,1.16760802269
574.0,0.0390625,259.333333333,1.08565187454
551.0,0.140625,282.333333333,1.09469890594
316.0,0.765625,517.333333333,1.0359609127
749.0,0.209450150301,84.3333333333,1.15555214882
753.0,0.575181613226,80.3333333333,1.14978289604
461.0,0.328125,372.333333333,1.11031198502
632.0,0.0703125,201.333333333,1.03599405289
751.0,0.0975388276553,82.3333333333,1.17714095116
379.0,0.8515625,454.333333333,1.09678697586
139.0,0.859375,694.333333333,1.14686608315
319.0,0.9765625,514.333333333,1.16478610039
771.0,0.337080410822,62.3333333333,1.12776303291
51.0,0.09375,782.333333333,1.06657600403
501.0,0.0234375,332.333333333,1.09679508209
611.0,0.0859375,222.333333333,1.12347102165
223.0,0.265625,610.333333333,1.17405509949
681.0,0.149705661323,152.333333333,1.12417316437
741.0,0.0473603456914,92.3333333333,1.13432717323
215.0,0.078125,618.333333333,1.05839920044
629.0,0.0487381012024,204.333333333,1.08866715431
699.0,0.0480648797595,134.333333333,1.14761805534
665.0,0.164735721443,168.333333333,1.05270504951
455.0,0.609375,378.333333333,1.04482698441
646.0,0.0254101953908,187.333333333,1.06555891037
335.0,0.859375,498.333333333,1.05259799957
698.0,0.409036823647,135.333333333,1.19011092186
757.0,0.0769820891784,76.3333333333,1.04750108719
295.0,0.0703125,538.333333333,1.100066185
644.0,0.0437907064128,189.333333333,1.0638999939
655.0,0.4296875,178.333333333,1.08568692207
680.0,0.884988727455,153.333333333,1.13976192474
630.0,0.0234375,203.333333333,1.06377315521
386.0,0.109375,447.333333333,1.07908987999
640.0,0.0127598947896,193.333333333,1.08545017242
293.0,0.1015625,540.333333333,1.10017299652
608.0,0.0703125,225.333333333,1.12691903114
383.0,0.109375,450.333333333,1.11398482323
426.0,0.02734375,407.333333333,1.04395985603
143.0,0.296875,690.333333333,1.02323412895
822.0,0.517065380762,11.3333333333,1.07343101501
632.0,0.194858466934,201.333333333,1.08487510681
335.0,0.453125,498.333333333,1.07848501205
505.0,0.0882859468938,328.333333333,1.00448179245
531.0,0.693042334669,302.333333333,1.05795502663
505.0,0.0234375,328.333333333,1.01421189308
577.0,0.109375,256.333333333,1.07115483284
382.0,0.484375,451.333333333,1.09685921669
774.0,0.0541395290581,59.3333333333,1.15637993813
443.0,0.496164203407,390.333333333,1.07803916931
344.0,0.734375,489.333333333,1.04233884811
323.0,0.1171875,510.333333333,1.0808968544
708.0,0.0878319138277,125.333333333,1.15451693535
403.0,0.578125,430.333333333,1.05815291405
555.0,0.359375,278.333333333,1.12712478638
386.0,0.01171875,447.333333333,1.07988905907
316.0,0.953125,517.333333333,1.16420912743
541.0,0.0078125,292.333333333,1.06733298302
522.0,0.1171875,311.333333333,0.993686199188
712.0,0.765625,121.333333333,1.14136910439
579.0,0.1015625,254.333333333,1.11426591873
386.0,0.3046875,447.333333333,1.16840195656
261.0,0.515625,572.333333333,1.36282992363
270.0,0.484375,563.333333333,1.13230013847
597.0,0.0546875,236.333333333,1.05137109756
743.0,0.484375,90.3333333333,1.1974260807
324.0,0.0234375,509.333333333,1.15097212791
560.0,0.390625,273.333333333,1.15483784676
355.0,0.00390625,478.333333333,1.15198111534
723.0,0.792428607214,110.333333333,1.14845299721
352.0,0.1328125,481.333333333,1.16164588928
773.0,0.328062374749,60.3333333333,1.13216495514
472.0,0.546875,361.333333333,1.14077711105
619.0,0.890625,214.333333333,1.1246778965
373.0,0.2890625,460.333333333,0.939033985138
598.0,0.016376503006,235.333333333,1.11060810089
308.0,0.0546875,525.333333333,1.14564394951
368.0,0.296875,465.333333333,1.04988694191
513.0,0.578125,320.333333333,1.08358716965
393.0,0.296875,440.333333333,1.11572003365
177.0,0.796875,656.333333333,1.18654799461
776.0,0.104051853707,57.3333333333,1.07585978508
506.0,0.454894163327,327.333333333,1.05935096741
685.0,0.539485220441,148.333333333,1.07913088799
690.0,0.237130511022,143.333333333,1.05211305618
566.0,0.0285258016032,267.333333333,1.05568504333
382.0,0.696674599198,451.333333333,1.13434290886
472.0,0.0234375,361.333333333,1.12287592888
693.0,0.0920904308617,140.333333333,1.05532979965
806.0,0.078125,27.3333333333,1.08124709129
532.0,0.5703125,301.333333333,1.12811994553
753.0,0.317102955912,80.3333333333,1.13439106941
365.0,0.0078125,468.333333333,1.13091802597
398.0,0.015625,435.333333333,1.11409807205
132.0,0.015625,701.333333333,1.19118595123
771.0,0.600920591182,62.3333333333,1.18415498734
273.0,0.0703125,560.333333333,1.08242201805
678.0,0.0117578907816,155.333333333,1.06541514397
616.0,0.0999812124248,217.333333333,1.07766103745
588.0,0.0390625,245.333333333,1.15179419518
633.0,0.853738727455,200.333333333,1.19198513031
660.0,0.0298644163327,173.333333333,1.32566714287
473.0,0.8671875,360.333333333,1.19276213646
42.0,0.015625,791.333333333,1.16613698006
715.0,0.0331757264529,118.333333333,1.03707504272
48.0,0.796875,785.333333333,1.109593153
461.0,0.7578125,372.333333333,0.939700126648
406.0,0.0546875,427.333333333,1.14586997032
586.0,0.0859375,247.333333333,1.10602807999
704.0,0.739510270541,129.333333333,1.28999686241
42.0,0.609375,791.333333333,1.17378687859
562.0,0.0390625,271.333333333,1.09488582611
140.0,0.09375,693.333333333,1.88618206978
104.0,0.21875,729.333333333,1.70200395584
33.0,0.453125,800.333333333,1.39134407043
222.0,0.046875,611.333333333,1.11893415451
170.0,0.109375,663.333333333,1.19895410538
493.0,0.013996743487,340.333333333,1.08524298668
478.0,0.0546875,355.333333333,1.00366091728
627.0,0.484375,206.333333333,1.79769611359
391.0,0.0546875,442.333333333,1.92417478561
766.0,0.29443261523,67.3333333333,1.46531105042
753.0,0.10442760521,80.3333333333,1.21281504631
410.0,0.6484375,423.333333333,1.42955899239
333.0,0.828125,500.333333333,1.13792300224
71.0,0.484375,762.333333333,1.37047696114
765.0,0.0521981462926,68.3333333333,2.71826291084
608.0,0.1328125,225.333333333,1.62985992432
644.0,0.0188815130261,189.333333333,1.25350999832
57.0,0.96875,776.333333333,1.18897294998
675.0,0.765625,158.333333333,1.20254707336
546.0,0.2109375,287.333333333,1.03207492828
680.0,0.0225294338677,153.333333333,1.120855093
529.0,0.015625,304.333333333,1.31083202362
492.0,0.015625,341.333333333,1.20935297012
360.0,0.578125,473.333333333,1.15081310272
447.0,0.0234375,386.333333333,1.05225896835
537.0,0.265625,296.333333333,1.01554107666
707.0,0.114134519038,126.333333333,1.17150592804
169.0,0.984375,664.333333333,1.27692508698
570.0,0.2421875,263.333333333,1.21857595444
345.0,0.1015625,488.333333333,1.31299304962
620.0,0.0250814128257,213.333333333,1.25048303604
586.0,0.1953125,247.333333333,1.07770609856
322.0,0.1171875,511.333333333,1.25808596611
623.0,0.0234375,210.333333333,1.18035006523
718.0,0.119708166333,115.333333333,1.11790204048
576.0,0.5390625,257.333333333,1.10591101646
169.0,0.921875,664.333333333,1.18312597275
507.0,0.734375,326.333333333,1.27473902702
271.0,0.109375,562.333333333,1.17586994171
721.0,0.0689034318637,112.333333333,1.14910316467
581.0,0.0738508266533,252.333333333,1.11142206192
653.0,0.6015625,180.333333333,1.14216184616
733.0,0.417804358717,100.333333333,1.24296617508
791.0,0.291489228457,42.3333333333,1.08735489845
560.0,0.4765625,273.333333333,1.05869102478
297.0,0.328125,536.333333333,1.15751004219
459.0,0.00778118737475,374.333333333,1.11109900475
24.0,0.34375,809.333333333,1.27425503731
331.0,0.0390625,502.333333333,1.34962296486
737.0,0.560402054108,96.3333333333,1.25770497322
755.0,0.264184619238,78.3333333333,1.25224494934
811.0,0.0269601703407,22.3333333333,1.31307411194
760.0,0.479803356713,73.3333333333,1.22619605064
552.0,0.0546875,281.333333333,1.06796693802
293.0,0.484375,540.333333333,1.16213703156
567.0,0.234375,266.333333333,1.07537484169
647.0,0.8828125,186.333333333,1.13789796829
609.0,0.0703125,224.333333333,1.18632507324
301.0,0.828125,532.333333333,1.38251113892
408.0,0.7109375,425.333333333,1.23565506935
404.0,0.578125,429.333333333,1.25204920769
113.0,0.359375,720.333333333,1.18192410469
667.0,0.234375,166.333333333,1.23015189171
697.0,0.0267722945892,136.333333333,1.11637496948
749.0,0.193731212425,84.3333333333,0.999469995499
737.0,0.636178607214,96.3333333333,1.1415438652
750.0,0.0639090681363,83.3333333333,1.25727391243
488.0,0.536040831663,345.333333333,1.4226899147
664.0,0.00587111723447,169.333333333,1.11234092712
417.0,0.0101609468938,416.333333333,1.32227301598
350.0,0.0234375,483.333333333,1.62398004532
591.0,0.609375,242.333333333,1.69180583954
660.0,0.480539203407,173.333333333,1.10317993164
181.0,0.953125,652.333333333,1.20525813103
767.0,0.319106963928,66.3333333333,1.17464900017
397.0,0.0234375,436.333333333,1.48740410805
576.0,0.704894163327,257.333333333,1.18609905243
220.0,0.578125,613.333333333,1.38917684555
711.0,0.0016126002004,122.333333333,1.26629710197
108.0,0.28125,725.333333333,1.23400402069
738.0,0.00410195390782,95.3333333333,1.30208992958
332.0,0.0546875,501.333333333,1.16018891335
634.0,0.328125,199.333333333,1.18592500687
755.0,0.609375,78.3333333333,1.13614106178
536.0,0.328125,297.333333333,1.45082306862
255.0,0.171875,578.333333333,1.5116288662
302.0,0.9609375,531.333333333,1.24589514732
669.0,0.0339585420842,164.333333333,1.42888116837
174.0,0.640625,659.333333333,1.33538508415
220.0,0.328125,613.333333333,1.22471284866
607.0,0.0546875,226.333333333,1.10449910164
681.0,0.10060746493,152.333333333,1.24677991867
241.0,0.828125,592.333333333,1.45639300346
776.0,0.0296060871743,57.3333333333,1.15368700027
566.0,0.265625,267.333333333,1.07078385353
23.0,0.046875,810.333333333,1.13493800163
394.0,0.984375,439.333333333,1.09401798248
298.0,0.0859375,535.333333333,0.971236228943
249.0,0.6640625,584.333333333,1.07414293289
496.0,0.203125,337.333333333,1.1278219223
672.0,0.146699649299,161.333333333,1.07367396355
616.0,0.0381074649299,217.333333333,1.07839608192
229.0,0.609375,604.333333333,1.08437395096
565.0,0.447128632265,268.333333333,1.04978203773
661.0,0.0557208166333,172.333333333,0.922757148743
463.0,0.421875,370.333333333,1.03911495209
410.0,0.862944639279,423.333333333,1.17937684059
750.0,0.0379195891784,83.3333333333,1.26554107666
662.0,0.21875,171.333333333,1.47438502312
591.0,0.228738727455,242.333333333,1.31597900391
456.0,0.296875,377.333333333,1.2803030014
738.0,0.120569263527,95.3333333333,1.27638816833
505.0,0.8828125,328.333333333,1.14903306961
123.0,0.046875,710.333333333,1.61618494987
402.0,0.08203125,431.333333333,1.49074101448
738.0,0.038937249499,95.3333333333,1.23386406898
715.0,0.0894601703407,118.333333333,1.08664608002
582.0,0.234375,251.333333333,1.0732550621
713.0,0.0643474448898,120.333333333,1.18847990036
668.0,0.0283222695391,165.333333333,1.27200198174
424.0,0.140625,409.333333333,1.38488316536
273.0,0.0390625,560.333333333,1.23230195045
556.0,0.0710013777555,277.333333333,1.17908811569
591.0,0.1796875,242.333333333,1.11910486221
448.0,0.7890625,385.333333333,1.36508011818
688.0,0.0426791082164,145.333333333,1.33958101273
293.0,0.7109375,540.333333333,1.2727060318
760.0,0.828469438878,73.3333333333,1.01749396324
93.0,0.21875,740.333333333,1.09661889076
774.0,0.0191946392786,59.3333333333,1.4001429081
269.0,0.953125,564.333333333,1.57333898544
19.0,0.359375,814.333333333,1.26513981819
143.0,0.40625,690.333333333,1.31151294708
316.0,0.1953125,517.333333333,1.08428883553
730.0,0.038436247495,103.333333333,1.05985116959
792.0,0.265437124248,41.3333333333,1.05958604813
586.0,0.921875,247.333333333,1.17039203644
97.0,0.21875,736.333333333,1.20072817802
301.0,0.638620991984,532.333333333,1.14535713196
299.0,0.328125,534.333333333,1.19632101059
618.0,0.0017378507014,215.333333333,1.12114596367
27.0,0.015625,806.333333333,2.28686189651
108.0,0.578125,725.333333333,2.14473700523
605.0,0.254994363727,228.333333333,1.20963907242
483.0,0.0078125,350.333333333,1.26995491982
589.0,0.0703125,244.333333333,1.11891889572
528.0,0.457508767535,305.333333333,1.08749699593
701.0,0.314096943888,132.333333333,1.40340995789
704.0,0.562030310621,129.333333333,1.4440908432
413.0,0.390625,420.333333333,1.33522605896
637.0,0.0129790831663,196.333333333,1.33902978897
601.0,0.0859375,232.333333333,2.83592414856
676.0,0.165988226453,157.333333333,1.34585285187
140.0,0.578125,693.333333333,1.5406999588
374.0,0.1015625,459.333333333,1.64715099335
528.0,0.578125,305.333333333,1.8852519989
469.0,0.671875,364.333333333,1.50131893158
46.0,0.015625,787.333333333,2.04192996025
643.0,0.0339115731463,190.333333333,1.70356106758
446.0,0.828125,387.333333333,1.13158798218
705.0,0.00663044839679,128.333333333,1.47162604332
778.0,0.921875,55.3333333333,2.96274399757
323.0,0.0390625,510.333333333,1.61425590515
581.0,0.671875,252.333333333,1.25583982468
769.0,0.0792992234469,64.3333333333,1.47261500359
687.0,0.053560245491,146.333333333,1.35620594025
764.0,0.216276302605,69.3333333333,1.8973031044
770.0,0.412042835671,63.3333333333,2.00998997688
34.0,0.15625,799.333333333,1.30044007301
389.0,0.515625,444.333333333,1.147138834
620.0,0.82568261523,213.333333333,1.25392699242
389.0,0.05859375,444.333333333,1.39054298401
763.0,0.0651615731463,70.3333333333,1.52478098869
448.0,0.0234375,385.333333333,1.28906297684
644.0,0.0412387274549,189.333333333,1.76781702042
543.0,0.6796875,290.333333333,1.77384400368
746.0,0.0692478707415,87.3333333333,1.01038098335
754.0,0.156406563126,79.3333333333,1.1278219223
622.0,0.0234375,211.333333333,1.11996293068
708.0,0.0703125,125.333333333,1.5063791275
202.0,0.734375,631.333333333,1.51088094711
122.0,0.890625,711.333333333,1.0507619381
569.0,0.8203125,264.333333333,1.10125112534
327.0,0.265625,506.333333333,1.14423179626
553.0,0.515625,280.333333333,1.2815079689
706.0,0.015625,127.333333333,1.1159222126
198.0,0.8671875,635.333333333,1.11460399628
457.0,0.3359375,376.333333333,1.0458920002
715.0,0.0577874498998,118.333333333,1.02094292641
632.0,0.0045246743487,201.333333333,1.67383909225
468.0,0.484375,365.333333333,1.19160199165
578.0,0.0234375,255.333333333,1.05449485779
84.0,0.296875,749.333333333,1.04306197166
194.0,0.828125,639.333333333,1.09631299973
590.0,0.0546875,243.333333333,0.993079900742
425.0,0.692666583166,408.333333333,1.04903793335
760.0,0.0208855210421,73.3333333333,1.06726002693
240.0,0.640625,593.333333333,2.407766819
103.0,0.046875,730.333333333,1.99522995949
625.0,0.00032878256513,208.333333333,2.19658112526
583.0,0.8515625,250.333333333,1.33170604706
194.0,0.0078125,639.333333333,1.05188202858
703.0,0.828125,130.333333333,1.64864492416
673.0,0.376095941884,160.333333333,1.1229929924
759.0,0.281970190381,74.3333333333,1.65379595757
631.0,0.8515625,202.333333333,1.08717489243
401.0,0.0703125,432.333333333,1.07501888275
538.0,0.0145055736473,295.333333333,1.02036690712
778.0,0.0386084669339,55.3333333333,1.05985212326
587.0,0.734375,246.333333333,1.14724302292
708.0,0.138605335671,125.333333333,1.1093249321
530.0,0.9609375,303.333333333,0.951321840286
616.0,0.0390625,217.333333333,1.04842281342
503.0,0.421875,330.333333333,1.2337770462
681.0,0.070061998998,152.333333333,1.14368414879
355.0,0.8046875,478.333333333,1.47258591652
679.0,0.822050350701,154.333333333,1.33651709557
576.0,0.0234375,257.333333333,1.02925896645
737.0,0.078250250501,96.3333333333,1.02483582497
712.0,0.0716119739479,121.333333333,1.1295580864
619.0,0.492766783567,214.333333333,1.04180598259
92.0,0.453125,741.333333333,1.03148698807
321.0,0.140625,512.333333333,1.0338010788
181.0,0.953125,652.333333333,1.30475401878
588.0,0.0234375,245.333333333,2.43325304985
565.0,0.0546875,268.333333333,1.05902099609
95.0,0.109375,738.333333333,1.53407502174
558.0,0.00723321643287,275.333333333,1.08448982239
597.0,0.0234375,236.333333333,1.03406500816
663.0,0.3359375,170.333333333,1.00989103317
566.0,0.0546875,267.333333333,1.07508611679
50.0,0.828125,783.333333333,1.13655304909
389.0,0.5703125,444.333333333,1.06629109383
123.0,0.015625,710.333333333,1.15612602234
580.0,0.0234375,253.333333333,1.02363109589
103.0,0.046875,730.333333333,1.16293001175
711.0,0.103848321643,122.333333333,0.990995168686
683.0,0.623136898798,150.333333333,1.11714911461
323.0,0.4140625,510.333333333,1.15487980843
541.0,0.0078125,292.333333333,1.04560804367
382.0,0.078125,451.333333333,1.08653116226
713.0,0.311090931864,120.333333333,1.09324789047
540.0,0.7421875,293.333333333,1.15260982513
508.0,0.0234375,325.333333333,1.16415810585
612.0,0.00143255260521,221.333333333,1.25263404846
759.0,0.0567071643287,74.3333333333,1.21619200706
651.0,0.0151083416834,182.333333333,1.12109708786
527.0,0.023813251503,306.333333333,1.19867491722
672.0,0.453125,161.333333333,1.23030090332
257.0,0.046875,576.333333333,1.21592903137
366.0,0.0234375,467.333333333,1.31585693359
635.0,0.434274799599,198.333333333,1.30802607536
299.0,0.1484375,534.333333333,1.20882797241
489.0,0.0465775300601,344.333333333,1.22997498512
349.0,0.609375,484.333333333,2.16620016098
795.0,0.054436998998,38.3333333333,1.64338207245
647.0,0.0092998496994,186.333333333,1.63208389282
305.0,0.546875,528.333333333,1.47312903404
96.0,0.046875,737.333333333,1.70419406891
728.0,0.0603394288577,105.333333333,2.11285996437
268.0,0.078125,565.333333333,1.85138082504
149.0,0.203125,684.333333333,1.39243507385
577.0,0.3359375,256.333333333,2.52605605125
620.0,0.2421875,213.333333333,2.26422095299
358.0,0.00390625,475.333333333,3.07208704948
733.0,0.0368393036072,100.333333333,1.81027197838
736.0,0.0273828907816,97.3333333333,2.14881896973
